Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description
42,1874,2024-08-25T09:40:51.000Z,6652,13,0,1,"['#李珠恩', '#李珠珢', '#李珠珢이주은', '#이주은', '#起亞虎', '#kia', '#kiastinger', '#啦啦隊', '#啦啦隊女孩', '#棒球', '#棒球攝影', '#野球', '#野球女子', '#富邦', '#富邦悍將', '#富邦啦啦隊', '#富邦angels', '#人像摄影', '#人像攝影', '#人像寫真', '#人像拍攝', '#人像', '#大巨蛋', '#台北大巨蛋', '#台北', '#台北景點', '#攝影', '#撮影']",
43,90000,2024-11-04T03:25:26.000Z,8129,57,0,1,[],
44,18000,2024-10-20T10:09:26.000Z,1481,12,0,1,"['#花蓮美食', '#花蓮合菜', '#花蓮港式飲茶', '#福畊食邑', '#土土吃花蓮', '#hualienfood']",
45,299000,2024-10-21T09:17:42.000Z,5439,66,0,1,"['#punjabi', '#viral', '#video', '#gym', '#girl', '#trending', '#song', '#reelitfeelit', '#instagood', '#instamood']",
46,10000,2024-11-09T01:08:15.000Z,507,27,1,0,"['#태연', '#탱구', '#빨간', '#속옷', '#아웃겨', '#신곡', '#ㅇㅈ', '#꿀잼', '#썰', '#썰전', '#감동짤', '#있지유나', '#컨셉', '#공감짤', '#감동', '#개웃김', '#웃겨죽음', '#핵공감', '#공감', '#도랏', '#방이동', '#송파동', '#성수동', '#목동', '#연희동', '#레전드짤', '#궁금', '#드립']",1 人、毛髮和文字的圖像.
47,50000,2024-11-01T12:49:21.000Z,2458,70,0,1,"['#八方雲集', '#皮蛋', '#皮蛋豆腐', '#拌麵', '#台灣美食', '#taiwanfood']",
48,263000,2024-11-13T15:02:39.000Z,19000,232,0,1,[],
49,103000,2024-11-07T23:33:45.000Z,2897,17,1,0,"['#原型食物', '#營養', '#飲品', '#晚餐', '#糖尿病', '#血糖', '#熱量', '#飲食', '#雙11', '#養生', '#早餐', '#台中', '#父母', '#體態雕塑']",文字的圖像.
50,852000,2024-11-10T21:02:14.000Z,141000,315,0,1,"['#iykyk', '#tomhardy', '#venom', '#venomthelastdance', '#symbiote', '#codex', '#bestscene', '#marvel', '#eddiebrock']",
51,9137,2024-10-12T12:21:57.000Z,,4,0,1,"['#花蓮', '#花蓮市', '#花蓮美食', '#美食', '#台灣美食', '#美食', '#花蓮旅行', '#旅行', '#花蓮景點', '#景點', '#花蓮餐廳', '#餐廳', '#花蓮旅遊', '#旅遊', '#台灣旅遊', '#台灣景點', '#花蓮小旅行', '#花蓮必吃', '#必吃', '#美食地圖', '#聚餐', '#家庭', '#情侶', '#學生', '#東華大學', '#慈濟大學', '#咖啡廳', '#花蓮咖啡廳', '#自家烘焙', '#甜點']",
52,9587,2024-10-19T07:18:14.000Z,79,0,0,1,[],
53,26000,2024-11-11T04:39:07.000Z,1900,21,0,1,"['#Timeleft', '#聚會神器', '#輕鬆約飯', '#認識新朋友', '#現實交友體驗', '#聚餐不用煩惱', '#社交新體驗', '#線上交友不如見面', '#Timeleft聚餐']",
54,5008,2024-11-05T05:33:04.000Z,654,1,0,1,[],
55,286000,2024-10-08T15:30:24.000Z,277000,315,0,1,[],
56,72000,2024-11-08T09:39:38.000Z,709000,293,0,1,"['#trend', '#viral', '#shorts', '#trendingreels', '#humanity']",
57,95000,2024-11-06T05:27:59.000Z,4421,22,1,0,['#李佳穎'],2 個人、醫院和文字的圖像.
58,7983,2024-10-22T13:57:42.000Z,55000,235,0,1,"['#星巴克優惠', '#星冰樂優惠', '#星巴克', '#星冰樂', '#黑可可奶霜星冰樂']",
59,194000,2024-11-09T11:41:42.000Z,21000,61,0,1,"['#國子監來了個女弟子', '#桑祈', '#我喜欢你', '#顧勝男', '#顾胜男', '#传闻中的陈芊芊', '#傳聞中的陳芊芊', '#趙露思', '#赵露思', '#露思', '#zhaolusi', '#赵露思zhaolusi', '#赵露思天雷一部之春花秋月', '#赵露思的日常', '#赵露思1109生日快乐', '#赵露思的微博', '#陈芊芊', '#陳芊芊', '#天雷一部之春花秋月', '#小春花', '#哦我的皇帝陛下', '#洛菲菲', '#青囊傳', '#長歌行', '#三千鸦杀', '#萌妻食神', '#成这一天']",
60,41000,2024-11-12T07:57:29.000Z,1760,8,1,0,"['#셀카', '#셀스타그램', '#데일리룯', '#아옵트', '#성수카페', '#텍스처서울', '#selfie', '#daily', '#ootd', '#outfit', '#aopt']",3 個人、長大衣、披風和連帽風衣的圖像.
61,54000,2024-11-01T18:01:48.000Z,84000,196,0,1,[],
62,141000,2024-11-12T04:06:41.000Z,4580,228,0,1,[],
63,74000,2024-11-10T10:03:25.000Z,2064,11,0,1,"['#03', '#fyp']",
64,52000,2024-11-11T10:00:31.000Z,4153,24,1,0,"['#浮現祭', '#EMERGEFEST', '#浮現祭2025', '#EMRG2025', '#冒險遊樂園', '#老王樂隊', '#我是機車少女', '#Sasanomaly', '#Redoor', '#Shye']",海報、雜誌和文字的圖像.
65,9561,2024-11-07T11:00:00.000Z,4445,116,0,1,[],
66,1310000,2024-11-10T01:22:08.000Z,59000,427,0,1,"['#Alsasa', '#Robot', '#Sasa', '#pedestrianview']",
67,14000,2024-11-11T15:59:09.000Z,613,33,1,0,[],1 人、嬰兒、尿布和文字的圖像.
68,298000,2024-11-08T12:53:23.000Z,5613,25,0,1,"['#困惑', '#迷惘', '#人生語錄']",
69,56000,2024-11-07T08:14:13.000Z,8080,11,1,0,"['#BEFIRST_3rdAnniversary', '#モンパチ']",7 個人、瀏海、上衣和文字的圖像.
70,33000,2024-11-09T04:48:34.000Z,5301,20,1,0,[],4 個人和文字的圖像.
71,179000,2024-11-11T17:44:51.000Z,1401,45,0,1,"['#publictransportation', '#weirdcore', '#infestation', '#exterminator']",
72,2572,2024-10-05T06:47:24.000Z,8468,31,0,1,"['#이다혜', '#李多慧', '#leeDaHye', '#이다혜치어리더', '#cheerleader', '#小龍女', '#cpbl', '#dragons', '#dance', '#人像攝影', '#fancam', '#味全龍', '#中華職棒', '#啦啦隊', '#baseball', '#棒球', '#tiktok']",
73,959000,2024-11-12T16:34:33.000Z,5859,53,1,0,[],1 人和文字的圖像.
74,18000,2024-10-09T10:46:26.000Z,493,2,0,1,"['#花蓮美食', '#花蓮居酒屋', '#瀧寅酔居', '#土土吃花蓮', '#hualienfood']",
75,17000,2024-10-23T04:23:30.000Z,2400,6,0,1,"['#台北古著', '#台北景點', '#探店', '#古著店', '#古著女子', '#古著', '#古著屋', '#二手衣服']",
76,72000,2024-11-08T09:39:38.000Z,709000,516,0,1,"['#trend', '#viral', '#shorts', '#trendingreels', '#humanity']",
77,95000,2024-11-06T05:27:59.000Z,4421,22,1,0,['#李佳穎'],2 個人、醫院和文字的圖像.
78,7983,2024-10-22T13:57:42.000Z,55000,235,0,1,"['#星巴克優惠', '#星冰樂優惠', '#星巴克', '#星冰樂', '#黑可可奶霜星冰樂']",
79,194000,2024-11-09T11:41:42.000Z,21000,61,0,1,"['#國子監來了個女弟子', '#桑祈', '#我喜欢你', '#顧勝男', '#顾胜男', '#传闻中的陈芊芊', '#傳聞中的陳芊芊', '#趙露思', '#赵露思', '#露思', '#zhaolusi', '#赵露思zhaolusi', '#赵露思天雷一部之春花秋月', '#赵露思的日常', '#赵露思1109生日快乐', '#赵露思的微博', '#陈芊芊', '#陳芊芊', '#天雷一部之春花秋月', '#小春花', '#哦我的皇帝陛下', '#洛菲菲', '#青囊傳', '#長歌行', '#三千鸦杀', '#萌妻食神', '#成这一天']",
80,41000,2024-11-12T07:57:29.000Z,1760,8,1,0,"['#셀카', '#셀스타그램', '#데일리룯', '#아옵트', '#성수카페', '#텍스처서울', '#selfie', '#daily', '#ootd', '#outfit', '#aopt']",3 個人、長大衣、披風和連帽風衣的圖像.
81,54000,2024-11-01T18:01:48.000Z,84000,294,0,1,[],
82,141000,2024-11-12T04:06:41.000Z,4580,228,0,1,[],
83,74000,2024-11-10T10:03:25.000Z,2064,11,0,1,"['#03', '#fyp']",
84,52000,2024-11-11T10:00:31.000Z,4153,24,1,0,"['#浮現祭', '#EMERGEFEST', '#浮現祭2025', '#EMRG2025', '#冒險遊樂園', '#老王樂隊', '#我是機車少女', '#Sasanomaly', '#Redoor', '#Shye']",海報、雜誌和文字的圖像.
85,9561,2024-11-07T11:00:00.000Z,4445,116,0,1,[],
86,1310000,2024-11-10T01:22:08.000Z,59000,517,0,1,"['#Alsasa', '#Robot', '#Sasa', '#pedestrianview']",
87,418000,2024-11-09T14:09:21.000Z,1109,11,0,1,"['#SUCHASOORMA', '#KABLEONE']",
88,103000,2024-11-10T14:49:17.000Z,15000,93,1,0,"['#McGriddle', '#厚鬆餅堡', '#mcdonalds', '#McGriddle', '#麥當勞', '#麥當勞早餐', '#楓糖鬆餅漢堡', '#期間限定', '#新品', '#新品上市', '#マックグリドル', '#マクドナルド']",漢堡、薄煎餅、香腸、蛋和文字的圖像.
89,74000,2024-11-09T12:33:36.000Z,5485,23,1,0,['#dafshoes'],1 人、長大衣、牛角扣大衣、雨衣、連帽風衣、靴子、夾克和戶外的圖像.
90,31000,2024-11-01T13:30:30.000Z,1811,4,1,0,"['#一個野生的漂遊者機器人創建了一個活動', '#展開地標']",4 個人、雜誌、海報和文字的圖像.
91,36000,2024-11-08T03:50:00.000Z,172,17,0,1,"['#八曜和茶', '#手搖飲', '#無咖啡因', '#手搖飲料', '#三重美食', '#新開幕', '#新品', '#新品上市', '#三和夜市', '#新北美食', '#新北景點', '#台北飲料', '#台中美食', '#高雄美食', '#新竹美食', '#彰化美食', '#台南美食', '#台中飲料']",
92,147000,2024-11-07T06:54:22.000Z,,22,0,1,[],
93,298000,2024-11-12T10:33:37.000Z,3183,10,0,1,"['#影后', '#嚴藝文', '#女演員']",
94,30000,2024-11-08T10:18:17.000Z,4197,13,1,0,"['#lowiq01', '#lowiq01andtherhythmmakersplus', '#チャレンジ25', '#日比谷野外音楽堂', '#市川芸人']",2 個人、毛髮、連帽風衣、上衣和文字的圖像.
95,193000,2024-11-13T11:49:31.000Z,5788,94,1,0,['#TiffanyAndCo'],1 人和套裝的黑白圖像.
96,19000,2024-11-09T08:40:19.000Z,10,11,1,0,[],1 人、毛髮、連帽風衣和戶外的圖像.
97,179000,2024-10-29T17:32:52.000Z,4070,37,0,1,"['#squidrecipe', '#weirdcore', '#trippyart', '#creatures']",
98,179000,2024-10-15T05:34:32.000Z,27000,164,0,1,"['#jaimatadi', '#maakali', '#navratri', '#kali', '#maa', '#mahakali', '#trendingvideo', '#viralvideochallenge', '#viralvideoシ', '#viralvideo', '#mahadev', '#aghori', '#blackmagic', '#explore', '#mahakal', '#viral', '#trendingreels', '#reels', '#trending', '#reelsinstagram', '#trendingsongs', '#followers']",
99,7113,2024-11-12T09:45:11.000Z,,27,0,1,"['#强talk', '#强日常', '#强的午晚餐推薦', '#賽真船麵', '#台南美食', '#台南食記', '#台南小吃', '#台南必吃', '#臺南美食', '#臺南小吃', '#台南美食地圖', '#台南美食推薦', '#台南旅遊', '#台南旅行', '#台南景點', '#台南觀光', '#台南', '#臺南', '#taiwanfood', '#tainanfood', '#台南泰式', '#台南泰式餐廳', '#台南晚餐', '#台南聚餐', '#台南南區', '#南區美食', '#泰式船麵', '#台南泰式料理', '#台南午餐']",
100,28000,2024-11-11T10:39:04.000Z,1990,13,1,0,"['#說走就走', '#靈魂有路', '#靈魂有路', '#天空有岸', '#一個人行街', '#HaveAGoodNight']",2 個人和鏡子的自拍照.
101,116000,2024-11-07T12:45:47.000Z,3401,8,0,1,['#一如往常的dailylife'],
102,101000,2024-11-12T06:46:48.000Z,,40,0,1,['#apt'],
103,2039000,2024-10-18T21:26:15.000Z,207000,253,0,1,"['#agricultura', '#agricultor', '#agronomia', '#agro', '#agroétop', '#plantadeira', '#plantacao', '#oagronaopara', '#oagromoveomundo', '#fazenda', '#trator', '#soja', '#milho', '#world', '#brasil', '#mundo', '#4x4', '#colheita', '#colheitadeira', '#agronegócio', '#vidanocampo', '#vidanaroça', '#roça', '#produtorrural', '#tratores', '#bruto', '#agronegociobrasil', '#agrobrutta', '#madinroça', '#agronomiabruta']",
104,281000,2024-11-12T13:44:01.000Z,13000,41,1,0,"['#LUCY', '#루시', '#최상엽', '#웬디의영스트리트']",1 人的圖像.
105,191000,2024-11-10T11:26:01.000Z,,14,1,0,[],1 人、長大衣、牛角扣大衣、貂皮大衣、高領上衣和貝雷帽的圖像.
106,30000,2024-11-08T11:09:32.000Z,2706,6,1,0,"['#lowiq01', '#lowiq01andtherhythmmakersplus', '#細美武士', '#チャレンジ25', '#日比谷野外音楽堂', '#市川芸人']",懶猴和文字的圖像.
107,270000,2024-09-13T11:30:00.000Z,16000,63,0,1,[],
108,286000,2024-11-03T15:32:58.000Z,7912,49,0,1,[],
109,57000,2024-11-10T13:15:52.000Z,999,0,1,0,"['#侍ジャパン', '#二塁打', '#辰己涼介', '#ポーズ', '#チェコ対日本', '#Baseball', '#日刊スポーツ', '#写真映像部']",2 個人、大家在擊球、大水壺和文字的圖像.
110,193000,2024-11-10T11:06:33.000Z,5377,70,1,0,"['#CartierEyewear', '#KeringEyewear']",1 人、瀏海和牛角扣大衣的圖像.
111,70000,2024-10-14T10:45:06.000Z,1727,0,0,1,"['#音痴翻譯機', '#翻譯', '#音痴翻譯機', '#歌詞翻譯', '#歌曲推薦', '#優里', '#ライフラワー', '#乾燥花']",
112,13000,2024-11-09T08:01:34.000Z,1068,0,1,0,[],1 人、上衣、開襟羊毛衫和高領上衣的圖像.
113,4353000,2024-11-06T12:45:08.000Z,,179,0,1,"['#ai', '#robot', '#explore', '#viral', '#trending', '#fyp']",
114,268000,2024-10-09T16:09:13.000Z,18000,177,0,1,"['#高雄', '#麥當勞', '#慶生', '#生日', '#生日派對']",
115,11000,2024-11-10T10:00:45.000Z,4325,16,1,0,"['#좋아요', '#선팔환영', '#좋튀', '#팔반', '#선팔하면맞팔', '#존웃', '#명장면', '#강남', '#유머페이지', '#좋아요반사', '#유머짤', '#대유잼', '#좋반', '#좋테', '#웃긴짤', '#꿀잼', '#ㅋㅋㅋ']",1 人和文字的圖像.
116,52000,2024-11-04T10:00:19.000Z,3114,1,1,0,"['#浮現祭', '#EMERGEFEST', '#浮現祭2025', '#EMRG2025', '#冒險遊樂園']",海報和文字的圖像.
117,18000,2024-10-09T10:46:26.000Z,493,2,0,1,"['#花蓮美食', '#花蓮居酒屋', '#瀧寅酔居', '#土土吃花蓮', '#hualienfood']",
118,179000,2024-10-15T05:34:32.000Z,27000,395,0,1,"['#jaimatadi', '#maakali', '#navratri', '#kali', '#maa', '#mahakali', '#trendingvideo', '#viralvideochallenge', '#viralvideoシ', '#viralvideo', '#mahadev', '#aghori', '#blackmagic', '#explore', '#mahakal', '#viral', '#trendingreels', '#reels', '#trending', '#reelsinstagram', '#trendingsongs', '#followers']",
119,7113,2024-11-12T09:45:11.000Z,,27,0,1,"['#强talk', '#强日常', '#强的午晚餐推薦', '#賽真船麵', '#台南美食', '#台南食記', '#台南小吃', '#台南必吃', '#臺南美食', '#臺南小吃', '#台南美食地圖', '#台南美食推薦', '#台南旅遊', '#台南旅行', '#台南景點', '#台南觀光', '#台南', '#臺南', '#taiwanfood', '#tainanfood', '#台南泰式', '#台南泰式餐廳', '#台南晚餐', '#台南聚餐', '#台南南區', '#南區美食', '#泰式船麵', '#台南泰式料理', '#台南午餐']",
120,28000,2024-11-11T10:39:04.000Z,1990,13,1,0,"['#說走就走', '#靈魂有路', '#靈魂有路', '#天空有岸', '#一個人行街', '#HaveAGoodNight']",2 個人和鏡子的自拍照.
121,116000,2024-11-07T12:45:47.000Z,3401,8,0,1,['#一如往常的dailylife'],
122,101000,2024-11-12T06:46:48.000Z,,40,0,1,['#apt'],
123,2039000,2024-10-18T21:26:15.000Z,207000,455,0,1,"['#agricultura', '#agricultor', '#agronomia', '#agro', '#agroétop', '#plantadeira', '#plantacao', '#oagronaopara', '#oagromoveomundo', '#fazenda', '#trator', '#soja', '#milho', '#world', '#brasil', '#mundo', '#4x4', '#colheita', '#colheitadeira', '#agronegócio', '#vidanocampo', '#vidanaroça', '#roça', '#produtorrural', '#tratores', '#bruto', '#agronegociobrasil', '#agrobrutta', '#madinroça', '#agronomiabruta']",
124,281000,2024-11-12T13:44:01.000Z,13000,41,1,0,"['#LUCY', '#루시', '#최상엽', '#웬디의영스트리트']",1 人的圖像.
125,191000,2024-11-10T11:26:01.000Z,,14,1,0,[],1 人、長大衣、牛角扣大衣、貂皮大衣、高領上衣和貝雷帽的圖像.
126,30000,2024-11-08T11:09:32.000Z,2706,6,1,0,"['#lowiq01', '#lowiq01andtherhythmmakersplus', '#細美武士', '#チャレンジ25', '#日比谷野外音楽堂', '#市川芸人']",懶猴和文字的圖像.
127,270000,2024-09-13T11:30:00.000Z,16000,63,0,1,[],
128,286000,2024-11-03T15:32:58.000Z,7912,49,0,1,[],
129,57000,2024-11-10T13:15:52.000Z,999,0,1,0,"['#侍ジャパン', '#二塁打', '#辰己涼介', '#ポーズ', '#チェコ対日本', '#Baseball', '#日刊スポーツ', '#写真映像部']",2 個人、大家在擊球、大水壺和文字的圖像.
130,193000,2024-11-10T11:06:33.000Z,5377,70,1,0,"['#CartierEyewear', '#KeringEyewear']",1 人、瀏海和牛角扣大衣的圖像.
131,70000,2024-10-14T10:45:06.000Z,1727,0,0,1,"['#音痴翻譯機', '#翻譯', '#音痴翻譯機', '#歌詞翻譯', '#歌曲推薦', '#優里', '#ライフラワー', '#乾燥花']",
132,13000,2024-11-09T08:01:34.000Z,1068,0,1,0,[],1 人、上衣、開襟羊毛衫和高領上衣的圖像.
133,4353000,2024-11-06T12:45:08.000Z,,375,0,1,"['#ai', '#robot', '#explore', '#viral', '#trending', '#fyp']",
134,268000,2024-10-09T16:09:13.000Z,18000,216,0,1,"['#高雄', '#麥當勞', '#慶生', '#生日', '#生日派對']",
135,11000,2024-11-10T10:00:45.000Z,4325,16,1,0,"['#좋아요', '#선팔환영', '#좋튀', '#팔반', '#선팔하면맞팔', '#존웃', '#명장면', '#강남', '#유머페이지', '#좋아요반사', '#유머짤', '#대유잼', '#좋반', '#좋테', '#웃긴짤', '#꿀잼', '#ㅋㅋㅋ']",1 人和文字的圖像.
136,52000,2024-11-04T10:00:19.000Z,3114,1,1,0,"['#浮現祭', '#EMERGEFEST', '#浮現祭2025', '#EMRG2025', '#冒險遊樂園']",海報和文字的圖像.
137,18000,2024-10-09T10:46:26.000Z,493,2,0,1,"['#花蓮美食', '#花蓮居酒屋', '#瀧寅酔居', '#土土吃花蓮', '#hualienfood']",
138,179000,2024-10-15T05:34:32.000Z,27000,742,0,1,"['#jaimatadi', '#maakali', '#navratri', '#kali', '#maa', '#mahakali', '#trendingvideo', '#viralvideochallenge', '#viralvideoシ', '#viralvideo', '#mahadev', '#aghori', '#blackmagic', '#explore', '#mahakal', '#viral', '#trendingreels', '#reels', '#trending', '#reelsinstagram', '#trendingsongs', '#followers']",
139,7113,2024-11-12T09:45:11.000Z,,27,0,1,"['#强talk', '#强日常', '#强的午晚餐推薦', '#賽真船麵', '#台南美食', '#台南食記', '#台南小吃', '#台南必吃', '#臺南美食', '#臺南小吃', '#台南美食地圖', '#台南美食推薦', '#台南旅遊', '#台南旅行', '#台南景點', '#台南觀光', '#台南', '#臺南', '#taiwanfood', '#tainanfood', '#台南泰式', '#台南泰式餐廳', '#台南晚餐', '#台南聚餐', '#台南南區', '#南區美食', '#泰式船麵', '#台南泰式料理', '#台南午餐']",
140,28000,2024-11-11T10:39:04.000Z,1990,13,1,0,"['#說走就走', '#靈魂有路', '#靈魂有路', '#天空有岸', '#一個人行街', '#HaveAGoodNight']",2 個人和鏡子的自拍照.
141,116000,2024-11-07T12:45:47.000Z,3401,8,0,1,['#一如往常的dailylife'],
142,101000,2024-11-12T06:46:48.000Z,,40,0,1,['#apt'],
143,2039000,2024-10-18T21:26:15.000Z,207000,754,0,1,"['#agricultura', '#agricultor', '#agronomia', '#agro', '#agroétop', '#plantadeira', '#plantacao', '#oagronaopara', '#oagromoveomundo', '#fazenda', '#trator', '#soja', '#milho', '#world', '#brasil', '#mundo', '#4x4', '#colheita', '#colheitadeira', '#agronegócio', '#vidanocampo', '#vidanaroça', '#roça', '#produtorrural', '#tratores', '#bruto', '#agronegociobrasil', '#agrobrutta', '#madinroça', '#agronomiabruta']",
144,281000,2024-11-12T13:44:01.000Z,13000,41,1,0,"['#LUCY', '#루시', '#최상엽', '#웬디의영스트리트']",1 人的圖像.
145,191000,2024-11-10T11:26:01.000Z,,14,1,0,[],1 人、長大衣、牛角扣大衣、貂皮大衣、高領上衣和貝雷帽的圖像.
146,30000,2024-11-08T11:09:32.000Z,2706,6,1,0,"['#lowiq01', '#lowiq01andtherhythmmakersplus', '#細美武士', '#チャレンジ25', '#日比谷野外音楽堂', '#市川芸人']",懶猴和文字的圖像.
147,270000,2024-09-13T11:30:00.000Z,16000,63,0,1,[],
148,286000,2024-11-03T15:32:58.000Z,7912,49,0,1,[],
149,57000,2024-11-10T13:15:52.000Z,999,0,1,0,"['#侍ジャパン', '#二塁打', '#辰己涼介', '#ポーズ', '#チェコ対日本', '#Baseball', '#日刊スポーツ', '#写真映像部']",2 個人、大家在擊球、大水壺和文字的圖像.
150,193000,2024-11-10T11:06:33.000Z,5377,70,1,0,"['#CartierEyewear', '#KeringEyewear']",1 人、瀏海和牛角扣大衣的圖像.
151,70000,2024-10-14T10:45:06.000Z,1727,0,0,1,"['#音痴翻譯機', '#翻譯', '#音痴翻譯機', '#歌詞翻譯', '#歌曲推薦', '#優里', '#ライフラワー', '#乾燥花']",
152,13000,2024-11-09T08:01:34.000Z,1068,0,1,0,[],1 人、上衣、開襟羊毛衫和高領上衣的圖像.
153,4353000,2024-11-06T12:45:08.000Z,,388,0,1,"['#ai', '#robot', '#explore', '#viral', '#trending', '#fyp']",
154,268000,2024-10-09T16:09:13.000Z,18000,216,0,1,"['#高雄', '#麥當勞', '#慶生', '#生日', '#生日派對']",
155,11000,2024-11-10T10:00:45.000Z,4325,16,1,0,"['#좋아요', '#선팔환영', '#좋튀', '#팔반', '#선팔하면맞팔', '#존웃', '#명장면', '#강남', '#유머페이지', '#좋아요반사', '#유머짤', '#대유잼', '#좋반', '#좋테', '#웃긴짤', '#꿀잼', '#ㅋㅋㅋ']",1 人和文字的圖像.
156,52000,2024-11-04T10:00:19.000Z,3114,1,1,0,"['#浮現祭', '#EMERGEFEST', '#浮現祭2025', '#EMRG2025', '#冒險遊樂園']",海報和文字的圖像.
157,18000,2024-10-09T10:46:26.000Z,493,2,0,1,"['#花蓮美食', '#花蓮居酒屋', '#瀧寅酔居', '#土土吃花蓮', '#hualienfood']",
158,179000,2024-10-15T05:34:32.000Z,27000,855,0,1,"['#jaimatadi', '#maakali', '#navratri', '#kali', '#maa', '#mahakali', '#trendingvideo', '#viralvideochallenge', '#viralvideoシ', '#viralvideo', '#mahadev', '#aghori', '#blackmagic', '#explore', '#mahakal', '#viral', '#trendingreels', '#reels', '#trending', '#reelsinstagram', '#trendingsongs', '#followers']",
159,7113,2024-11-12T09:45:11.000Z,,27,0,1,"['#强talk', '#强日常', '#强的午晚餐推薦', '#賽真船麵', '#台南美食', '#台南食記', '#台南小吃', '#台南必吃', '#臺南美食', '#臺南小吃', '#台南美食地圖', '#台南美食推薦', '#台南旅遊', '#台南旅行', '#台南景點', '#台南觀光', '#台南', '#臺南', '#taiwanfood', '#tainanfood', '#台南泰式', '#台南泰式餐廳', '#台南晚餐', '#台南聚餐', '#台南南區', '#南區美食', '#泰式船麵', '#台南泰式料理', '#台南午餐']",
160,28000,2024-11-11T10:39:04.000Z,1990,13,1,0,"['#說走就走', '#靈魂有路', '#靈魂有路', '#天空有岸', '#一個人行街', '#HaveAGoodNight']",2 個人和鏡子的自拍照.
161,116000,2024-11-07T12:45:47.000Z,3401,8,0,1,['#一如往常的dailylife'],
162,101000,2024-11-12T06:46:48.000Z,,40,0,1,['#apt'],
163,2039000,2024-10-18T21:26:15.000Z,207000,869,0,1,"['#agricultura', '#agricultor', '#agronomia', '#agro', '#agroétop', '#plantadeira', '#plantacao', '#oagronaopara', '#oagromoveomundo', '#fazenda', '#trator', '#soja', '#milho', '#world', '#brasil', '#mundo', '#4x4', '#colheita', '#colheitadeira', '#agronegócio', '#vidanocampo', '#vidanaroça', '#roça', '#produtorrural', '#tratores', '#bruto', '#agronegociobrasil', '#agrobrutta', '#madinroça', '#agronomiabruta']",
164,281000,2024-11-12T13:44:01.000Z,13000,41,1,0,"['#LUCY', '#루시', '#최상엽', '#웬디의영스트리트']",1 人的圖像.
165,191000,2024-11-10T11:26:01.000Z,,14,1,0,[],1 人、長大衣、牛角扣大衣、貂皮大衣、高領上衣和貝雷帽的圖像.
166,30000,2024-11-08T11:09:32.000Z,2706,6,1,0,"['#lowiq01', '#lowiq01andtherhythmmakersplus', '#細美武士', '#チャレンジ25', '#日比谷野外音楽堂', '#市川芸人']",懶猴和文字的圖像.
167,270000,2024-09-13T11:30:00.000Z,16000,63,0,1,[],
168,286000,2024-11-03T15:32:58.000Z,7912,49,0,1,[],
169,57000,2024-11-10T13:15:52.000Z,999,0,1,0,"['#侍ジャパン', '#二塁打', '#辰己涼介', '#ポーズ', '#チェコ対日本', '#Baseball', '#日刊スポーツ', '#写真映像部']",2 個人、大家在擊球、大水壺和文字的圖像.
170,193000,2024-11-10T11:06:33.000Z,5377,70,1,0,"['#CartierEyewear', '#KeringEyewear']",1 人、瀏海和牛角扣大衣的圖像.
171,70000,2024-10-14T10:45:06.000Z,1727,0,0,1,"['#音痴翻譯機', '#翻譯', '#音痴翻譯機', '#歌詞翻譯', '#歌曲推薦', '#優里', '#ライフラワー', '#乾燥花']",
172,13000,2024-11-09T08:01:34.000Z,1068,0,1,0,[],1 人、上衣、開襟羊毛衫和高領上衣的圖像.
173,4353000,2024-11-06T12:45:08.000Z,,388,0,1,"['#ai', '#robot', '#explore', '#viral', '#trending', '#fyp']",
174,268000,2024-10-09T16:09:13.000Z,18000,216,0,1,"['#高雄', '#麥當勞', '#慶生', '#生日', '#生日派對']",
175,11000,2024-11-10T10:00:45.000Z,4325,16,1,0,"['#좋아요', '#선팔환영', '#좋튀', '#팔반', '#선팔하면맞팔', '#존웃', '#명장면', '#강남', '#유머페이지', '#좋아요반사', '#유머짤', '#대유잼', '#좋반', '#좋테', '#웃긴짤', '#꿀잼', '#ㅋㅋㅋ']",1 人和文字的圖像.
176,52000,2024-11-04T10:00:19.000Z,3114,1,1,0,"['#浮現祭', '#EMERGEFEST', '#浮現祭2025', '#EMRG2025', '#冒險遊樂園']",海報和文字的圖像.
177,18000,2024-10-09T10:46:26.000Z,493,2,0,1,"['#花蓮美食', '#花蓮居酒屋', '#瀧寅酔居', '#土土吃花蓮', '#hualienfood']",
178,179000,2024-10-15T05:34:32.000Z,27000,855,0,1,"['#jaimatadi', '#maakali', '#navratri', '#kali', '#maa', '#mahakali', '#trendingvideo', '#viralvideochallenge', '#viralvideoシ', '#viralvideo', '#mahadev', '#aghori', '#blackmagic', '#explore', '#mahakal', '#viral', '#trendingreels', '#reels', '#trending', '#reelsinstagram', '#trendingsongs', '#followers']",
179,7114,2024-11-12T09:45:11.000Z,,27,0,1,"['#强talk', '#强日常', '#强的午晚餐推薦', '#賽真船麵', '#台南美食', '#台南食記', '#台南小吃', '#台南必吃', '#臺南美食', '#臺南小吃', '#台南美食地圖', '#台南美食推薦', '#台南旅遊', '#台南旅行', '#台南景點', '#台南觀光', '#台南', '#臺南', '#taiwanfood', '#tainanfood', '#台南泰式', '#台南泰式餐廳', '#台南晚餐', '#台南聚餐', '#台南南區', '#南區美食', '#泰式船麵', '#台南泰式料理', '#台南午餐']",
